prefecture,city,district,number,address,name,lat,long,note
千葉県,市川市,千葉5区,72-3,相之川4丁目7地下鉄南行徳駅/ロータリー,相之川4丁目7地下鉄南行徳駅/ロータリー,35.6723223,139.9012274,
千葉県,市川市,千葉5区,72-4,相之川4丁目1南行徳公園/南側,相之川4丁目1南行徳公園/南側,35.6744544,139.901672,地図と照合修正
千葉県,市川市,千葉5区,72-5,相之川4丁目1南行徳公園/北側,相之川4丁目1南行徳公園/北側,35.6761321,139.9020636,地図と照合修正
千葉県,市川市,千葉5区,72-6,欠真間2丁目4欠真間公園/南側,欠真間2丁目4欠真間公園/南側,35.6780825,139.9061007,
千葉県,市川市,千葉5区,72-7,相之川4丁目1南行徳公園/西側,相之川4丁目1南行徳公園/西側,35.6746723,139.9010551,地図と照合修正
千葉県,市川市,千葉5区,72-8,欠真間2丁目4欠真間公園/東側,欠真間2丁目4欠真間公園/東側,35.6780825,139.9061007,
千葉県,市川市,千葉5区,73-1,相之川1丁目3-7南行徳公民館,相之川1丁目3-7南行徳公民館,35.68022010000001,139.8991335,
千葉県,市川市,千葉5区,73-2,相之川1丁目2-19日枝神社,相之川1丁目2-19日枝神社,35.6811165,139.8997927,
千葉県,市川市,千葉5区,73-3,相之川1丁目5はこべ公園,相之川1丁目5はこべ公園,35.6813381,139.8984158,
千葉県,市川市,千葉5区,73-4,相之川1丁目7市営住宅相之川第二団地B棟,相之川1丁目7市営住宅相之川第二団地B棟,35.6814612,139.8972695,地図と照合修正
千葉県,市川市,千葉5区,73-5,相之川1丁目7相之川西公園,相之川1丁目7相之川西公園,35.6810654,139.8957496,
千葉県,市川市,千葉5区,73-6,相之川1丁目23市営住宅相之川第三団地,相之川1丁目23市営住宅相之川第三団地,35.6806866,139.8930929,
千葉県,市川市,千葉5区,73-7,相之川2丁目3相之川公園/北側,相之川2丁目3相之川公園/北側,35.6789485,139.8987179,地図と照合修正
千葉県,市川市,千葉5区,73-8,相之川2丁目3相之川公園/南側,相之川2丁目3相之川公園/南側,35.678491,139.898691,地図と照合修正
千葉県,市川市,千葉5区,73-9,相之川2丁目3相之川公園/東側,相之川2丁目3相之川公園/東側,35.678857,139.8989861,地図と照合修正
千葉県,市川市,千葉5区,74-1,広尾2丁目3番2号広尾防災公園/西側,広尾2丁目3番2号広尾防災公園/西側,35.6791558,139.8892174,地図と照合修正
千葉県,市川市,千葉5区,74-2,新井2丁目7蟹田公園/南側,新井2丁目7蟹田公園/南側,35.676964,139.894791,地図と照合修正
千葉県,市川市,千葉5区,74-3,広尾1丁目11広尾公園/北側,広尾1丁目11広尾公園/北側,35.6775697,139.8917225,地図と照合修正
千葉県,市川市,千葉5区,74-4,広尾1丁目11広尾公園/南側,広尾1丁目11広尾公園/南側,35.6773867,139.8913256,地図と照合修正
千葉県,市川市,千葉5区,74-5,広尾1丁目14地先新井緑道,広尾1丁目14地先新井緑道,35.6762209,139.8908119,
千葉県,市川市,千葉5区,74-6,広尾1丁目16地先新井緑道,広尾1丁目16地先新井緑道,35.6755303,139.8887668,地図と照合修正
千葉県,市川市,千葉5区,74-7,広尾2丁目3番2号広尾防災公園/東側,広尾2丁目3番2号広尾防災公園/東側,35.6788377,139.8909662,地図と照合修正
千葉県,市川市,千葉5区,74-8,新井2丁目7蟹田公園/北側,新井2丁目7蟹田公園/北側,35.6772036,139.8947481,地図と照合修正
千葉県,市川市,千葉5区,74-9,広尾2-9-21地先新井排水機場バス停留所,広尾2-9-21地先新井排水機場バス停留所,35.6762711,139.8866049,地図と照合修正
千葉県,市川市,千葉5区,75-1,新井1丁目18-13新井小学校/南側,新井1丁目18-13新井小学校/南側,35.6737871,139.8905798,地図と照合修正
千葉県,市川市,千葉5区,75-2,新井1丁目18-13新井小学校/北側,新井1丁目18-13新井小学校/北側,35.6746761,139.891127,地図と照合修正
千葉県,市川市,千葉5区,75-3,新井1丁目18-13新井小学校/東側,新井1丁目18-13新井小学校/東側,35.6738656,139.8912825,地図と照合修正
千葉県,市川市,千葉5区,75-4,新井1丁目19地先新井緑道,新井1丁目19地先新井緑道,35.6751772,139.8897322,地図と照合修正
千葉県,市川市,千葉5区,75-5,新井1丁目11地先新井緑道,新井1丁目11地先新井緑道,35.675916,139.8914427,
