prefecture,city,number,address,name,note,lat,long
福岡県,久留米市,,,徳間公園南側入口右側,,33.32261889,130.557969
福岡県,久留米市,,,野々下公園西側,,33.32147305,130.5535951
福岡県,久留米市,,,職業訓練センター東側入口右側,,33.31856189,130.5563671
福岡県,久留米市,,,御堂島公園西側入口右側,,33.31732751,130.5536333
福岡県,久留米市,,,和泉森の木公園西側入口左側フェンス,,33.3185347,130.5494681
福岡県,久留米市,,,上津市民センター東側フェンス,,33.2877542,130.5271176
福岡県,久留米市,,,森ノ木公園北側入口右側,,33.28603017,130.5208756
福岡県,久留米市,,,藤光公民館西側向かい側空き地,,33.2794975,130.5184589
福岡県,久留米市,,,極楽氏公園北側のり地,,33.28265212,130.5240908
福岡県,久留米市,,,上津小学校西側入口右側フェンス,,33.28002809,130.5339046
福岡県,久留米市,,,浦山公園駐車場西側入口南側欄干（３号線脇）,,33.28177733,130.5345653
福岡県,久留米市,,,浦山公園西側入口右側,,33.28261415,130.5359539
福岡県,久留米市,,,千束公園北側,,33.28688145,130.5366266
福岡県,久留米市,,,浦山公園成田山側駐車場入口付近,,33.28453527,130.536376
福岡県,久留米市,,,久留米市民温水プール南側正門左側,,33.27472285,130.5348812
福岡県,久留米市,,,久留米工業大学中尾山キャンパス西側法面（３号線沿）,,33.27171689,130.5377768
福岡県,久留米市,,,野添交差点南650ｍ（３号線沿）,,33.26499012,130.539687
福岡県,久留米市,,,野添公園南側入口左側,,33.27100608,130.5354927
福岡県,久留米市,,,野添南公園西側入口左側フェンス,,33.2697063,130.5342287
福岡県,久留米市,,,青陵中学校西側裏門左側フェンス,,33.27108478,130.5416225
福岡県,久留米市,,,青陵中学校東側正門左側フェンス（藤山線沿）,,33.27045837,130.543335
福岡県,久留米市,,,祐誠高等学校東側正門左側フェンス,,33.2751459,130.5410371
福岡県,久留米市,,,高牟礼中学校西側正門右側フェンス,,33.2887184,130.5592192
福岡県,久留米市,,,高牟礼中学校北側フェンス,,33.28930296,130.5599464
福岡県,久留米市,,,花の谷第２公園北側入口左側フェンス,,33.28752923,130.5655243
福岡県,久留米市,,,高良内小学校南側フェンス,,33.29210457,130.5606412
福岡県,久留米市,,,高良内小学校東側正門右側フェンス,,33.29268756,130.5616433
福岡県,久留米市,,,高良内町１町内公民館西側フェンス,,33.29648773,130.5584043
福岡県,久留米市,,,八幡宮内市民の森入口付近,,33.29402506,130.5638277
福岡県,久留米市,,,高良内３町内公民館北側空き地,,33.29208854,130.5656836
